mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.5609770298004151,0.020794184644643787,0.031133604049682618,0.0017543250779247829,10,1,2,300,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.8175675675675675,0.8163265306122449,0.8707482993197279,0.782312925170068,0.8775510204081632,0.8329012686155544,0.03604170608761493,1,0.9795918367346939,0.9898132427843803,0.9847198641765704,0.9830220713073005,0.9830220713073005,0.9840338172620491,0.0033361915561430635
0.2262176513671875,0.03349957078557025,0.012158775329589843,0.0014809863487930252,10,1,5,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.831081081081081,0.7891156462585034,0.8571428571428571,0.7551020408163265,0.8639455782312925,0.819277440706012,0.04146462104809795,43,0.9506802721088435,0.9575551782682513,0.9541595925297114,0.9439728353140917,0.9524617996604414,0.9517659355762678,0.004508663399321908
0.41246232986450193,0.05529561122716097,0.023084497451782225,0.0039399033690491235,10,1,5,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.831081081081081,0.7959183673469388,0.8639455782312925,0.7619047619047619,0.8639455782312925,0.8233590733590732,0.039708394330448565,27,0.9540816326530612,0.9575551782682513,0.9507640067911715,0.9490662139219015,0.9575551782682513,0.9538044419805273,0.003461442801643889
0.708946704864502,0.16418936925626101,0.040539216995239255,0.013660444589634382,10,1,5,300,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.831081081081081,0.8027210884353742,0.8707482993197279,0.7755102040816326,0.8639455782312925,0.8288012502298218,0.03611090357642493,8,0.9523809523809523,0.9575551782682513,0.9541595925297114,0.9507640067911715,0.9592529711375212,0.9548225402215215,0.0031612837021198054
0.2212728500366211,0.055397935251646414,0.015668535232543947,0.007297304511997679,10,2,2,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8445945945945946,0.8027210884353742,0.8639455782312925,0.7619047619047619,0.8707482993197279,0.8287828644971501,0.040986392238214535,11,0.9404761904761905,0.9422750424448217,0.9388794567062818,0.9354838709677419,0.9388794567062818,0.9391988034602635,0.002240520118237053
0.4533205032348633,0.14103120325562835,0.03276758193969727,0.013980975703901721,10,2,2,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.831081081081081,0.8027210884353742,0.8639455782312925,0.7619047619047619,0.8503401360544217,0.8219985291413863,0.03640927063363032,31,0.9404761904761905,0.9405772495755518,0.9405772495755518,0.9422750424448217,0.9422750424448217,0.9412361549033875,0.000849050415487807
0.7588814735412598,0.15757360853056082,0.03952980041503906,0.006118425505130686,10,2,2,300,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.831081081081081,0.7959183673469388,0.8503401360544217,0.7551020408163265,0.8571428571428571,0.817916896488325,0.037928563344007585,46,0.9438775510204082,0.9456706281833617,0.9439728353140917,0.9371816638370118,0.9439728353140917,0.942935102733793,0.0029538837219363558
0.21619291305541993,0.037600841114457835,0.012504959106445312,0.0015093680934610396,10,2,5,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8378378378378378,0.8027210884353742,0.8639455782312925,0.7482993197278912,0.8707482993197279,0.8247104247104247,0.045063066962280254,21,0.9285714285714286,0.9388794567062818,0.9354838709677419,0.9286926994906621,0.9320882852292021,0.9327431481930633,0.00398507385855751
0.4305723667144775,0.09416814916975891,0.022751903533935545,0.0040525030110372395,10,2,5,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8243243243243243,0.8095238095238095,0.8707482993197279,0.7482993197278912,0.8639455782312925,0.8233682662254092,0.04408926296126919,24,0.935374149659864,0.9405772495755518,0.9320882852292021,0.9320882852292021,0.9354838709677419,0.9351223681323123,0.0031100201903952324
0.6409252166748047,0.11131164695534125,0.033715105056762694,0.001691765684948006,10,2,5,300,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.8243243243243243,0.8027210884353742,0.8707482993197279,0.7687074829931972,0.8707482993197279,0.8274498988784703,0.03955112556629829,13,0.9285714285714286,0.9388794567062818,0.933786078098472,0.9320882852292021,0.9320882852292021,0.9330827067669174,0.0033593576896785247
